Title,Year,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+
The Posh Frock Shop,2018,8.1,0,False,True,False,False
Dinner with Dad,2017,0.0,0,False,True,False,False
Kenny & Goorie,2011,0.0,0,False,True,False,False
Kids Halloween Baking Championship,2016,7.0,0,False,True,False,False
Los Beltrán,1999,0.0,0,False,True,False,False
Top 30,2017,6.2,0,False,True,False,False
Sophie La Girafe,2017,0.0,0,False,True,False,False
Behind Tasty,2017,0.0,0,False,True,True,False
Nina's World,2015,0.0,0,False,True,False,False
TRANsitioning,2017,0.0,0,False,True,False,False
Pim & Pimba,2011,0.0,0,False,True,False,False
Page Six TV,2017,4.6,0,False,True,False,False
What's New With Hulu,2019,0.0,0,False,True,False,False
Impact Wrestling,2006,0.0,0,False,True,False,False
Ultimate Survival WWII,2019,0.0,0,False,True,False,False
Amar y Temer,2011,0.0,0,False,True,False,False
Behind the Bar,2011,4.4,0,False,True,False,False
Return to Downton Abbey: A Grand Event,2019,0.0,0,False,True,False,False
Hippa Hey,2011,0.0,0,False,True,False,False
With All Due Respect,2014,8.2,0,False,True,False,False
Lost Treasures of Egypt,2019,0.0,0,False,True,False,True
NASA 360,2008,6.8,0,False,True,False,False
10 Essentials,2013,0.0,0,False,True,False,False
Buried Secrets of WWII,2019,0.0,0,False,True,False,False
Handcrafted,2017,0.0,0,False,True,True,False
Lo Que Callamos Las Mujeres,2012,0.0,0,False,True,False,False
Best of BabyTV,2015,0.0,0,False,True,False,False
The Alec Baldwin Show,2018,3.3,0,False,True,False,False
Tricky Tracks,2012,0.0,0,False,True,False,False
Strahan & Sara,2019,3.5,0,False,True,False,False
Go Eco,2014,0.0,0,False,True,False,False
Gold Medal Families,2016,0.0,0,False,True,False,False
Run,2013,0.0,0,False,True,True,False
Sad Hot Girls,2017,0.0,0,False,True,False,False
It's Alive with Brad,2018,0.0,0,False,True,True,False
Grandpa Joe's Magical Playground,2015,0.0,0,False,True,False,False
Pitch & Potch,2014,0.0,0,False,True,False,False
Cuddlies,2011,0.0,0,False,True,False,False
She's Living for This,2012,5.1,0,False,True,False,False
Walter and Dude,2012,0.0,0,False,True,False,False
The Making of Frozen: A Return to Arendelle,2016,6.8,0,False,True,False,False
Utano Princesama Revolutions,2015,4.1,0,False,True,False,False
Howie Mandel's Animals Doing Things,2018,3.5,0,False,True,False,False
Draco,2011,0.0,0,False,True,False,False
ABC Monsters,2010,0.0,0,False,True,False,False
Bath & Bed,2011,0.0,0,False,True,False,False
Taraji and Terrence's White Hot Holidays,2015,0.0,0,False,True,False,False
31 Nights of Halloween Fan Fest,2019,0.0,0,False,True,False,False
On the Run Eating,2018,0.0,0,False,True,False,False
Tinder Takeover,2016,0.0,0,False,True,False,False
Charlie & the Numbers,2011,0.0,0,False,True,False,False
Gourmet Makes,2018,0.0,0,False,True,True,False
The Shirley Temple Collection,1960,0.0,0,False,True,False,False
We Day 2017,2017,5.5,0,False,True,False,False
Videofashion! News,2006,5.6,0,False,True,True,False
NASA X,2012,0.0,0,False,True,False,False
Aurora,2010,0.0,0,False,True,False,False
48 Hours with Kygo,2019,0.0,0,False,True,False,False
Maya and Yaya,2014,0.0,0,False,True,False,False
Billy Bam Bam,2011,0.0,0,False,True,False,False
Scott Peterson: An American Murder Mystery,2017,0.0,0,False,True,False,False
Play Time,2008,0.0,0,False,True,False,False
#ThatsHarassment,2018,0.0,0,False,True,True,False
South Park en Español,1997,0.0,0,False,True,False,False
2111,2012,0.0,0,False,True,False,False
Blissful Thinking,2017,0.0,0,False,True,False,False
Concertino,2011,0.0,0,False,True,False,False
Epic Conversations,2016,0.0,0,False,True,False,False
Grey's Anatomy: Post-Op,2017,0.0,0,False,True,False,False
Politicking with Larry King,2013,0.0,0,False,True,False,False
Mr. Snail,2014,0.0,0,False,True,False,False
Paranormal Lockdown UK,2018,0.0,0,False,True,False,False
pocket.watch JillianTubeHD Ultimate mishmash,2018,0.0,0,False,True,False,False
5 Levels,2017,0.0,0,False,True,False,False
Actually Me,2017,0.0,0,False,True,True,False
Stand Up to Cancer,2008,0.0,0,False,True,False,False
Time for Bed with Punam Patel,2017,0.0,0,False,True,False,False
A Murder on Orchard Street,2017,0.0,0,False,True,False,False
Stone Age The Legendary Pet,2018,0.0,0,False,True,True,False
Chickenwatch,2018,0.0,0,False,True,True,False
Drag Me,2020,0.0,0,False,True,False,False
ABC News Documentaries,2015,0.0,0,False,True,False,False
ABC News | Features,2016,0.0,0,False,True,False,False
Earth From Above,2011,0.0,0,False,True,False,False
pocket.watch Ryan Toys Review Ultimate mishmash,2018,0.0,0,False,True,False,False
The Adventures of Dr. Buckeye Bottoms,2017,0.0,0,False,True,False,False
Kids Try,2016,0.0,0,False,True,True,False
Going Si-ral,2016,0.0,0,False,True,False,False
Jenni Rivera La Vida de Una Diva,2013,0.0,0,False,True,False,False
A Brief History,2016,0.0,0,False,True,False,False
Bondi Harvest,2018,0.0,0,False,True,False,False
Laughs,2015,0.0,0,False,True,False,False
Superstructures: Engineering Marvels,2019,0.0,0,False,True,False,False
Lie Detector Test,2018,0.0,0,False,True,True,False
Chief Kim,2017,0.0,0,False,True,False,False
Stick with Mick,2011,0.0,0,False,True,False,False
Ryan's World Specials presented by pocket.watch,2019,0.0,0,False,True,False,False
Around The Way,2019,0.0,0,False,True,False,False
Andy Explores,2019,0.0,0,False,True,False,False
Canciones infantiles,2012,0.0,0,False,True,False,False
Asia's Underworld,2012,0.0,0,False,True,True,False
Hello World,2016,0.0,0,False,True,True,False
You Sang My Song,2017,0.0,0,False,True,True,False
Get Sweaty,2016,0.0,0,False,True,False,False
Thingstarter,2013,0.0,0,False,True,False,False
Untamed with Filipe DeAndrade,2017,0.0,0,False,True,False,False
pocket.watch EvanTubeHD mishmash,2018,0.0,0,False,True,False,False
Homebuddies,2017,0.0,0,False,True,True,False
BBQuest,2018,0.0,0,False,True,False,False
Entre Caníbales,2015,0.0,0,False,True,False,False
Truth and Lies: Watergate,2017,0.0,0,False,True,False,False
NASA Television Documentaries,2015,0.0,0,False,True,False,False
Modern Baby,2019,0.0,0,False,True,False,False
Wilderness Vet,2016,0.0,0,False,True,False,False
Flip and Flash,2014,0.0,0,False,True,False,False
In the Giggle Park,2014,0.0,0,False,True,False,False
Twitter Tech Support,2017,0.0,0,False,True,False,False
All the Pizza,2016,0.0,0,False,True,True,False
Tiny Nuts,2014,0.0,0,False,True,False,False
Triumph,2016,0.0,0,False,True,False,False
Coming to the Stage,2003,0.0,0,False,True,False,False
BabyFirst Nursery Songs,2015,0.0,0,False,True,False,False
Finding the Next,2016,0.0,0,False,True,False,False
Limomasters (Espanol),2014,0.0,0,False,True,False,False
Eating Your Feed,2018,0.0,0,False,True,True,False
Magnificent Obsessions,2014,0.0,0,False,True,False,False
Feed Famous,2018,0.0,0,False,True,True,False
The 76th Annual Golden Globe Awards,2019,0.0,0,False,True,False,False
Fear Box,2018,0.0,0,False,True,False,False
Dates (US),2015,0.0,0,False,True,False,False
Raw. Vegan. Not Gross.,2013,0.0,0,False,True,False,False
Pop Trigger,2012,0.0,0,False,True,False,False
Dessert Games,2017,0.0,0,False,True,False,False
Derek Does Stuff with a Friend,2016,0.0,0,False,True,False,False
Caption Contest,2017,0.0,0,False,True,False,False
Tasty 101,2016,0.0,0,False,True,True,False
ABC Primetime Nightline,2011,0.0,0,False,True,False,False
Rosaline,2016,0.0,0,False,True,False,False
Because of an Earlier Incident,2012,0.0,0,False,True,False,False
Magic Eye Shark Movie,2013,0.0,0,False,True,False,False
Celebrity Living,2015,0.0,0,False,True,False,False
Comedy InvAsian,2018,0.0,0,False,True,False,False
Election Cycle,2016,0.0,0,False,True,False,False
Back to Back Chef,2017,0.0,0,False,True,True,False
24 Hours With,2018,0.0,0,False,True,False,False
Pégate a Mick,2014,0.0,0,False,True,False,False
Struggle Meals,2017,0.0,0,False,True,True,False
Talks at GS,2017,0.0,0,False,True,True,False
ESL: Player vs Player,2017,0.0,0,False,True,False,False
Luke Gamble's Vet Adventures,2010,0.0,0,False,True,True,False
UFC Ultimate Knockouts,2014,0.0,0,False,True,False,False
ABC News | Garage Geniuses,2016,0.0,0,False,True,False,False
WildWoods,2017,0.0,0,False,True,False,False
GMA Day,2018,0.0,0,False,True,False,False
"Build Small, Live Anywhere",2015,0.0,0,False,True,False,False
Things I Do,2015,0.0,0,False,True,False,False
Mujeres Rompiendo el Silencio,2018,0.0,0,False,True,False,False
Wooly,2010,0.0,0,False,True,False,False
Jeremiah Bullfrog Forks It,2017,0.0,0,False,True,False,False
Wedding Season,2017,0.0,0,False,True,True,False
Revolt,2017,0.0,0,False,True,False,False
Obsessed (WIRED),2017,0.0,0,False,True,False,False
Tasty's Made By Hand,2018,0.0,0,False,True,True,False
Tasting Our Roots,2017,0.0,0,False,True,True,False
UFC Main Event,2007,0.0,0,False,True,False,False
Heart of a Champion,2016,0.0,0,False,True,False,False
Working 24 Hours At...,2015,0.0,0,False,True,True,False
MOJO's The Circuit,2008,0.0,0,False,True,False,False
Almost Impossible,2017,0.0,0,False,True,False,False
Mom In Progress,2018,0.0,0,False,True,True,False
Style Evolution,2018,0.0,0,False,True,False,False
Popcorn With Peter Travers,2010,0.0,0,False,True,False,False
The Oscars,1995,0.0,0,False,True,False,False
Trials of the Wild,2018,0.0,0,False,True,False,False
Health + Happiness with Mayo Clinic,2018,0.0,0,False,True,False,False
Heritage,2015,0.0,0,False,True,False,False
"I Draw, You Cook",2018,0.0,0,False,True,True,False
Strait Talk with Matt & LZ,2016,0.0,0,False,True,False,False
Rudy Maxa's Travel,2001,0.0,0,False,True,True,False
Especiales de Historia de México,2012,0.0,0,False,True,False,False
For & Against,2012,0.0,0,False,True,False,False
The Big Vote,2018,0.0,0,False,True,False,False
Lost in the Supermarket,2016,0.0,0,False,True,False,False
Gen H,2012,0.0,0,False,True,False,False
Legendary Catch,2019,0.0,0,False,True,False,False
Secrets of Your Mind,2010,0.0,0,False,True,False,False
The Bravest Knight Who Ever Lived,2014,0.0,0,False,True,False,False
Puertas al Mas Alla,2012,0.0,0,False,True,False,False
Technique Critique,2016,0.0,0,False,True,False,False
ESL Bootcamp: Immortals,2017,0.0,0,False,True,False,False
Red Nose Day,2015,0.0,0,False,True,False,False
ESL: Replay,2017,0.0,0,False,True,False,False
The Paley Center,2000,0.0,0,False,True,False,False
ESL: Defining Moments,2017,0.0,0,False,True,False,False
pocket.watch HobbyKidsTV mishmash,2018,0.0,0,False,True,False,False
UFC Presents,2013,0.0,0,False,True,False,False
Real Estate with Rosanna,2017,0.0,0,False,True,False,False
Summertime,2016,0.0,0,False,True,False,False
Ventaneando,2012,0.0,0,False,True,False,False
WIRED's Autocomplete Interviews,2016,0.0,0,False,True,True,False
Bioterrorism: The Truth,2016,0.0,0,False,True,False,False
Out of Office with Brent Rose,2015,0.0,0,False,True,True,False
"Stop, Breathe & Think Kids: Mindful Games",2017,0.0,0,False,True,False,False
On Stage,2017,0.0,0,False,True,False,False
The Champion Within,2017,0.0,0,False,True,False,False
Food Fetish,2011,0.0,0,False,True,False,False
A Woman's Job,2017,0.0,0,False,True,False,False
OUT: Face to Face,2010,0.0,0,False,True,False,False
Just Josh,2011,0.0,0,False,True,False,False
On This Day in Black History Month,2019,0.0,0,False,True,False,False
Bogus Beauty,2017,0.0,0,False,True,True,False
Crime Shock: Asia Exposed,2013,0.0,0,False,True,False,False
pocket.watch CaptainSparklez mishmash,2018,0.0,0,False,True,False,False
Dick Clark's Primetime New Year's Rockin' Eve,2013,0.0,0,False,True,False,False
Newsy,2016,0.0,0,False,True,False,False
Modd Couples,2016,0.0,0,False,True,False,False
Fantasy Forecast,2016,0.0,0,False,True,False,False
Secret Talent Theatre,2016,0.0,0,False,True,False,False
pocket.watch Challenge Squad,2018,0.0,0,False,True,True,False
The Wire,2002,9.3,94,False,False,True,False
Band of Brothers,2001,9.4,94,False,False,True,False
The Sopranos,1999,9.2,92,False,False,True,False
House,2004,8.7,90,False,False,True,False
Mr. Robot,2015,8.5,94,False,False,True,False
Suits,2011,8.5,90,False,False,True,False
The Boys,2019,8.7,84,False,False,True,False
The Expanse,2015,8.5,93,False,False,True,False
Fleabag,2016,8.7,100,False,False,True,False
Rome,2005,8.7,86,False,False,True,False
Bosch,2014,8.4,97,False,False,True,False
The Marvelous Mrs. Maisel,2017,8.7,89,False,False,True,False
Hannibal,2013,8.5,92,False,False,True,False
Curb Your Enthusiasm,2000,8.7,92,False,False,True,False
Boardwalk Empire,2010,8.5,92,False,False,True,False
The Americans,2013,8.4,96,False,False,True,False
Luther,2010,8.5,88,False,False,True,False
Orphan Black,2013,8.3,93,False,False,True,False
Six Feet Under,2001,8.7,81,False,False,True,False
Upload,2020,8.2,81,False,False,True,False
Chuck,2007,8.2,89,False,False,True,False
Psych,2006,8.3,89,False,False,True,False
Deadwood,2004,8.6,92,False,False,True,False
The Man in the High Castle,2015,8.0,84,False,False,True,False
Veep,2012,8.3,93,False,False,True,False
Banshee,2013,8.4,89,False,False,True,False
Oz,1997,8.7,89,False,False,True,False
Tom Clancy's Jack Ryan,2018,8.1,71,False,False,True,False
True Blood,2008,7.8,70,False,False,True,False
Good Omens,2019,8.1,84,False,False,True,False
Teen Wolf,2011,7.6,81,False,False,True,False
The Pacific,2010,8.3,91,False,False,True,False
Grimm,2011,7.8,89,False,False,True,False
The Fall,2013,8.2,84,False,False,True,False
The Night Manager,2016,8.1,91,False,False,True,False
The Grand Tour,2016,8.7,66,False,False,True,False
The Newsroom,2012,8.6,59,False,False,True,False
Counterpart,2017,8.1,100,False,False,True,False
Californication,2007,8.3,57,False,False,True,False
Homecoming,2018,7.5,98,False,False,True,False
Flight of the Conchords,2007,8.5,94,False,False,True,False
Entourage,2004,8.4,66,False,False,True,False
Sneaky Pete,2015,8.2,96,False,False,True,False
Downton Abbey,2010,8.7,0,False,False,True,False
Undone,2019,8.2,100,False,False,True,False
Generation Kill,2008,8.5,86,False,False,True,False
Humans,2015,8.0,94,False,False,True,False
Farscape,1999,8.2,90,False,False,True,False
Monk,2002,7.9,90,False,False,True,False
The Thick of It,2005,8.7,85,False,False,True,False
The Missing,2014,8.2,93,False,False,True,False
Carnival Row,2019,7.9,57,False,False,True,False
Eastbound & Down,2009,8.2,91,False,False,True,False
Father Ted,1995,8.6,93,False,False,True,False
The Mentalist,2008,8.1,0,False,False,True,False
Poldark,2015,8.3,87,False,False,True,False
Goliath,2016,8.2,82,False,False,True,False
Girls,2012,7.3,89,False,False,True,False
Catastrophe,2015,8.2,98,False,False,True,False
John Adams,2008,8.5,81,False,False,True,False
River,2015,8.0,100,False,False,True,False
Sex and the City,1998,7.1,71,False,False,True,False
The Lost Room,2006,8.2,77,False,False,True,False
Escape at Dannemora,2018,8.0,89,False,False,True,False
Tales from the Loop,2020,7.5,68,False,False,True,False
Modern Love,2019,8.0,75,False,False,True,False
Boss,2011,8.1,81,False,False,True,False
Mozart in the Jungle,2014,8.2,94,False,False,True,False
SpongeBob SquarePants,1999,8.1,0,False,False,True,False
Hanna,2019,7.5,67,False,False,True,False
The Durrells,2016,8.1,98,False,False,True,False
Gavin & Stacey,2007,8.1,97,False,False,True,False
Angels in America,2003,8.2,90,False,False,True,False
Defiance,2013,7.0,77,False,False,True,False
The Addams Family,1964,7.9,100,False,False,True,False
Patrick Melrose,2018,8.1,90,False,False,True,False
Treme,2010,8.2,96,False,False,True,False
Hunters,2020,7.2,64,False,False,True,False
Red Oaks,2014,7.9,93,False,False,True,False
The Family Man,2019,8.6,0,False,False,True,False
ZeroZeroZero,2020,8.2,80,False,False,True,False
The Tick,2016,7.4,95,False,False,True,False
Patriot,2015,8.3,90,False,False,True,False
The Planets,2019,9.1,100,False,False,True,False
Strike Back,2010,8.2,0,False,False,True,False
In Treatment,2008,8.3,88,False,False,True,False
Bored to Death,2009,7.9,79,False,False,True,False
Animal Kingdom,2016,8.2,0,False,False,True,False
Eureka,2006,7.9,0,False,False,True,False
Mr. Show with Bob and David,1995,8.3,100,False,False,True,False
Mildred Pierce,2011,7.7,80,False,False,True,False
MacGyver,1985,7.7,0,False,False,True,False
House of Lies,2012,7.4,77,False,False,True,False
Transparent,2014,7.8,90,False,False,True,False
Endeavour,2012,8.6,86,False,False,True,False
"Eerie, Indiana",1991,8.2,100,False,False,True,False
Fortitude,2015,7.4,84,False,False,True,False
BrainDead,2016,8.1,65,False,False,True,False
A Very English Scandal,2018,7.7,95,False,False,True,False
Victoria,2016,8.2,87,False,False,True,False
Philip K. Dick's Electric Dreams,2017,7.3,72,False,False,True,False
Big Love,2006,7.5,80,False,False,True,False
Carnivàle,2003,8.4,0,False,False,True,False
Harper's Island,2009,7.5,64,False,False,True,False
ALF,1986,7.4,0,False,False,True,False
Ordeal by Innocence,2018,7.3,91,False,False,True,False
Salvation,2017,7.0,44,False,False,True,False
The Tunnel,2013,7.8,91,False,False,True,False
"Magnum, P.I.",1980,7.5,0,False,False,True,False
Undercover,2011,8.9,0,False,False,True,False
Extant,2014,6.6,77,False,False,True,False
Thirteen,2016,7.3,94,False,False,True,False
Flesh and Bone,2015,8.0,62,False,False,True,False
Hung,2009,7.1,71,False,False,True,False
Home Fires,2015,8.2,100,False,False,True,False
Inside Edge,2017,8.0,0,False,False,True,False
Enlightened,2011,7.5,87,False,False,True,False
Briarpatch,2020,6.4,77,False,False,True,False
Wolf Hall,2015,8.1,98,False,False,True,False
The Comeback,2005,8.0,72,False,False,True,False
The Test: A New Era For Australia's Team,2020,9.0,0,False,False,True,False
Vinland Saga,2019,8.9,0,False,False,True,False
Absentia,2017,7.3,50,False,False,True,False
Mirzapur,2018,8.5,0,False,False,True,False
Trapped,2015,8.1,0,False,False,True,False
Tin Star,2017,7.3,57,False,False,True,False
Too Old to Die Young,2019,7.4,69,False,False,True,False
"Kill Me, Heal Me",2015,8.3,0,False,False,True,False
